"","long","lat","order","hole","piece","id","group"
"15060",18.596945,54.426807,15060,FALSE,"1","Pomorskie","Pomorskie.1"
"15061",18.597499,54.426807,15061,FALSE,"1","Pomorskie","Pomorskie.1"
"15062",18.597499,54.426529,15062,FALSE,"1","Pomorskie","Pomorskie.1"
"15063",18.598055,54.426529,15063,FALSE,"1","Pomorskie","Pomorskie.1"
"15064",18.598055,54.426251,15064,FALSE,"1","Pomorskie","Pomorskie.1"
"15065",18.598611,54.426251,15065,FALSE,"1","Pomorskie","Pomorskie.1"
"15066",18.598611,54.425973,15066,FALSE,"1","Pomorskie","Pomorskie.1"
"15067",18.599167,54.425973,15067,FALSE,"1","Pomorskie","Pomorskie.1"
"15068",18.599167,54.425692,15068,FALSE,"1","Pomorskie","Pomorskie.1"
"15069",18.599721,54.425692,15069,FALSE,"1","Pomorskie","Pomorskie.1"
"15070",18.599721,54.425414,15070,FALSE,"1","Pomorskie","Pomorskie.1"
"15071",18.600277,54.425414,15071,FALSE,"1","Pomorskie","Pomorskie.1"
"15072",18.600277,54.424863,15072,FALSE,"1","Pomorskie","Pomorskie.1"
"15073",18.600833,54.424863,15073,FALSE,"1","Pomorskie","Pomorskie.1"
"15074",18.600833,54.424304,15074,FALSE,"1","Pomorskie","Pomorskie.1"
"15075",18.601389,54.424304,15075,FALSE,"1","Pomorskie","Pomorskie.1"
"15076",18.601389,54.424026,15076,FALSE,"1","Pomorskie","Pomorskie.1"
"15077",18.601943,54.424026,15077,FALSE,"1","Pomorskie","Pomorskie.1"
"15078",18.601943,54.423753,15078,FALSE,"1","Pomorskie","Pomorskie.1"
"15079",18.602499,54.423753,15079,FALSE,"1","Pomorskie","Pomorskie.1"
"15080",18.602502,54.423473,15080,FALSE,"1","Pomorskie","Pomorskie.1"
"15081",18.603612,54.423473,15081,FALSE,"1","Pomorskie","Pomorskie.1"
"15082",18.603612,54.423195,15082,FALSE,"1","Pomorskie","Pomorskie.1"
"15083",18.604165,54.423195,15083,FALSE,"1","Pomorskie","Pomorskie.1"
"15084",18.604165,54.422916,15084,FALSE,"1","Pomorskie","Pomorskie.1"
"15085",18.604724,54.422916,15085,FALSE,"1","Pomorskie","Pomorskie.1"
"15086",18.604724,54.422638,15086,FALSE,"1","Pomorskie","Pomorskie.1"
"15087",18.605278,54.422638,15087,FALSE,"1","Pomorskie","Pomorskie.1"
"15088",18.605278,54.42236,15088,FALSE,"1","Pomorskie","Pomorskie.1"
"15089",18.605834,54.42236,15089,FALSE,"1","Pomorskie","Pomorskie.1"
"15090",18.605834,54.421807,15090,FALSE,"1","Pomorskie","Pomorskie.1"
"15091",18.606388,54.421807,15091,FALSE,"1","Pomorskie","Pomorskie.1"
"15092",18.606388,54.421528,15092,FALSE,"1","Pomorskie","Pomorskie.1"
"15093",18.606946,54.421528,15093,FALSE,"1","Pomorskie","Pomorskie.1"
"15094",18.606946,54.42097,15094,FALSE,"1","Pomorskie","Pomorskie.1"
"15095",18.608056,54.42097,15095,FALSE,"1","Pomorskie","Pomorskie.1"
"15096",18.608056,54.420697,15096,FALSE,"1","Pomorskie","Pomorskie.1"
"15097",18.60861,54.420697,15097,FALSE,"1","Pomorskie","Pomorskie.1"
"15098",18.608619,54.420362,15098,FALSE,"1","Pomorskie","Pomorskie.1"
"15099",18.609168,54.420419,15099,FALSE,"1","Pomorskie","Pomorskie.1"
"15100",18.609168,54.420138,15100,FALSE,"1","Pomorskie","Pomorskie.1"
"15101",18.609722,54.420138,15101,FALSE,"1","Pomorskie","Pomorskie.1"
"15102",18.609722,54.41986,15102,FALSE,"1","Pomorskie","Pomorskie.1"
"15103",18.610278,54.41986,15103,FALSE,"1","Pomorskie","Pomorskie.1"
"15104",18.610278,54.419582,15104,FALSE,"1","Pomorskie","Pomorskie.1"
"15105",18.61139,54.419582,15105,FALSE,"1","Pomorskie","Pomorskie.1"
"15106",18.61139,54.419304,15106,FALSE,"1","Pomorskie","Pomorskie.1"
"15107",18.611944,54.419304,15107,FALSE,"1","Pomorskie","Pomorskie.1"
"15108",18.611944,54.419028,15108,FALSE,"1","Pomorskie","Pomorskie.1"
"15109",18.6125,54.419028,15109,FALSE,"1","Pomorskie","Pomorskie.1"
"15110",18.6125,54.41875,15110,FALSE,"1","Pomorskie","Pomorskie.1"
"15111",18.613056,54.41875,15111,FALSE,"1","Pomorskie","Pomorskie.1"
"15112",18.613056,54.418472,15112,FALSE,"1","Pomorskie","Pomorskie.1"
"15113",18.61361,54.418472,15113,FALSE,"1","Pomorskie","Pomorskie.1"
"15114",18.61361,54.418194,15114,FALSE,"1","Pomorskie","Pomorskie.1"
"15115",18.614166,54.418194,15115,FALSE,"1","Pomorskie","Pomorskie.1"
"15116",18.614166,54.417916,15116,FALSE,"1","Pomorskie","Pomorskie.1"
"15117",18.614722,54.417916,15117,FALSE,"1","Pomorskie","Pomorskie.1"
"15118",18.614722,54.41764,15118,FALSE,"1","Pomorskie","Pomorskie.1"
"15119",18.615278,54.41764,15119,FALSE,"1","Pomorskie","Pomorskie.1"
"15120",18.615278,54.417362,15120,FALSE,"1","Pomorskie","Pomorskie.1"
"15121",18.615832,54.417362,15121,FALSE,"1","Pomorskie","Pomorskie.1"
"15122",18.615832,54.417084,15122,FALSE,"1","Pomorskie","Pomorskie.1"
"15123",18.616944,54.417084,15123,FALSE,"1","Pomorskie","Pomorskie.1"
"15124",18.616944,54.416806,15124,FALSE,"1","Pomorskie","Pomorskie.1"
"15125",18.618054,54.416806,15125,FALSE,"1","Pomorskie","Pomorskie.1"
"15126",18.618054,54.416526,15126,FALSE,"1","Pomorskie","Pomorskie.1"
"15127",18.618611,54.416526,15127,FALSE,"1","Pomorskie","Pomorskie.1"
"15128",18.618611,54.416248,15128,FALSE,"1","Pomorskie","Pomorskie.1"
"15129",18.619167,54.416248,15129,FALSE,"1","Pomorskie","Pomorskie.1"
"15130",18.619167,54.415974,15130,FALSE,"1","Pomorskie","Pomorskie.1"
"15131",18.619723,54.415974,15131,FALSE,"1","Pomorskie","Pomorskie.1"
"15132",18.619723,54.415696,15132,FALSE,"1","Pomorskie","Pomorskie.1"
"15133",18.619923,54.415696,15133,FALSE,"1","Pomorskie","Pomorskie.1"
"15134",18.620277,54.415698,15134,FALSE,"1","Pomorskie","Pomorskie.1"
"15135",18.620277,54.415416,15135,FALSE,"1","Pomorskie","Pomorskie.1"
"15136",18.621389,54.415416,15136,FALSE,"1","Pomorskie","Pomorskie.1"
"15137",18.621389,54.41486,15137,FALSE,"1","Pomorskie","Pomorskie.1"
"15138",18.622499,54.41486,15138,FALSE,"1","Pomorskie","Pomorskie.1"
"15139",18.622499,54.414586,15139,FALSE,"1","Pomorskie","Pomorskie.1"
"15140",18.623057,54.414586,15140,FALSE,"1","Pomorskie","Pomorskie.1"
"15141",18.623057,54.414306,15141,FALSE,"1","Pomorskie","Pomorskie.1"
"15142",18.624167,54.414306,15142,FALSE,"1","Pomorskie","Pomorskie.1"
"15143",18.624167,54.414586,15143,FALSE,"1","Pomorskie","Pomorskie.1"
"15144",18.624721,54.414586,15144,FALSE,"1","Pomorskie","Pomorskie.1"
"15145",18.624721,54.414306,15145,FALSE,"1","Pomorskie","Pomorskie.1"
"15146",18.625279,54.414306,15146,FALSE,"1","Pomorskie","Pomorskie.1"
"15147",18.625279,54.41375,15147,FALSE,"1","Pomorskie","Pomorskie.1"
"15148",18.625833,54.41375,15148,FALSE,"1","Pomorskie","Pomorskie.1"
"15149",18.625833,54.413659,15149,FALSE,"1","Pomorskie","Pomorskie.1"
"15150",18.625833,54.413194,15150,FALSE,"1","Pomorskie","Pomorskie.1"
"15151",18.626943,54.413194,15151,FALSE,"1","Pomorskie","Pomorskie.1"
"15152",18.626943,54.412918,15152,FALSE,"1","Pomorskie","Pomorskie.1"
"15153",18.627501,54.412918,15153,FALSE,"1","Pomorskie","Pomorskie.1"
"15154",18.627501,54.41264,15154,FALSE,"1","Pomorskie","Pomorskie.1"
"15155",18.627738,54.41264,15155,FALSE,"1","Pomorskie","Pomorskie.1"
"15156",18.628055,54.41264,15156,FALSE,"1","Pomorskie","Pomorskie.1"
"15157",18.628055,54.412362,15157,FALSE,"1","Pomorskie","Pomorskie.1"
"15158",18.628611,54.412362,15158,FALSE,"1","Pomorskie","Pomorskie.1"
"15159",18.628611,54.412084,15159,FALSE,"1","Pomorskie","Pomorskie.1"
"15160",18.630277,54.412084,15160,FALSE,"1","Pomorskie","Pomorskie.1"
"15161",18.630277,54.411803,15161,FALSE,"1","Pomorskie","Pomorskie.1"
"15162",18.631946,54.411803,15162,FALSE,"1","Pomorskie","Pomorskie.1"
"15163",18.631946,54.41153,15163,FALSE,"1","Pomorskie","Pomorskie.1"
"15164",18.633056,54.41153,15164,FALSE,"1","Pomorskie","Pomorskie.1"
"15165",18.633056,54.411252,15165,FALSE,"1","Pomorskie","Pomorskie.1"
"15166",18.633612,54.411252,15166,FALSE,"1","Pomorskie","Pomorskie.1"
"15167",18.633612,54.410972,15167,FALSE,"1","Pomorskie","Pomorskie.1"
"15168",18.634166,54.410972,15168,FALSE,"1","Pomorskie","Pomorskie.1"
"15169",18.634166,54.410728,15169,FALSE,"1","Pomorskie","Pomorskie.1"
"15170",18.635834,54.410693,15170,FALSE,"1","Pomorskie","Pomorskie.1"
"15171",18.635816,54.410342,15171,FALSE,"1","Pomorskie","Pomorskie.1"
"15172",18.636388,54.410415,15172,FALSE,"1","Pomorskie","Pomorskie.1"
"15173",18.636388,54.41021,15173,FALSE,"1","Pomorskie","Pomorskie.1"
"15174",18.636388,54.409862,15174,FALSE,"1","Pomorskie","Pomorskie.1"
"15175",18.636944,54.409862,15175,FALSE,"1","Pomorskie","Pomorskie.1"
"15176",18.636944,54.409584,15176,FALSE,"1","Pomorskie","Pomorskie.1"
"15177",18.639061,54.409584,15177,FALSE,"1","Pomorskie","Pomorskie.1"
"15178",18.640278,54.409584,15178,FALSE,"1","Pomorskie","Pomorskie.1"
"15179",18.640276,54.409299,15179,FALSE,"1","Pomorskie","Pomorskie.1"
"15180",18.641944,54.409305,15180,FALSE,"1","Pomorskie","Pomorskie.1"
"15181",18.641944,54.409027,15181,FALSE,"1","Pomorskie","Pomorskie.1"
"15182",18.6425,54.409027,15182,FALSE,"1","Pomorskie","Pomorskie.1"
"15183",18.6425,54.408779,15183,FALSE,"1","Pomorskie","Pomorskie.1"
"15184",18.643613,54.408749,15184,FALSE,"1","Pomorskie","Pomorskie.1"
"15185",18.643613,54.408474,15185,FALSE,"1","Pomorskie","Pomorskie.1"
"15186",18.645276,54.408474,15186,FALSE,"1","Pomorskie","Pomorskie.1"
"15187",18.645276,54.408749,15187,FALSE,"1","Pomorskie","Pomorskie.1"
"15188",18.645835,54.408749,15188,FALSE,"1","Pomorskie","Pomorskie.1"
"15189",18.645835,54.408474,15189,FALSE,"1","Pomorskie","Pomorskie.1"
"15190",18.646389,54.408474,15190,FALSE,"1","Pomorskie","Pomorskie.1"
"15191",18.646389,54.408749,15191,FALSE,"1","Pomorskie","Pomorskie.1"
"15192",18.646945,54.408749,15192,FALSE,"1","Pomorskie","Pomorskie.1"
"15193",18.646945,54.408196,15193,FALSE,"1","Pomorskie","Pomorskie.1"
"15194",18.647499,54.408196,15194,FALSE,"1","Pomorskie","Pomorskie.1"
"15195",18.647499,54.407917,15195,FALSE,"1","Pomorskie","Pomorskie.1"
"15196",18.648611,54.407917,15196,FALSE,"1","Pomorskie","Pomorskie.1"
"15197",18.648611,54.408474,15197,FALSE,"1","Pomorskie","Pomorskie.1"
"15198",18.651008,54.408474,15198,FALSE,"1","Pomorskie","Pomorskie.1"
"15199",18.653055,54.408474,15199,FALSE,"1","Pomorskie","Pomorskie.1"
"15200",18.653055,54.408749,15200,FALSE,"1","Pomorskie","Pomorskie.1"
"15201",18.654167,54.408749,15201,FALSE,"1","Pomorskie","Pomorskie.1"
"15202",18.654167,54.409027,15202,FALSE,"1","Pomorskie","Pomorskie.1"
"15203",18.654721,54.409027,15203,FALSE,"1","Pomorskie","Pomorskie.1"
"15204",18.654721,54.409584,15204,FALSE,"1","Pomorskie","Pomorskie.1"
"15205",18.656943,54.409584,15205,FALSE,"1","Pomorskie","Pomorskie.1"
"15206",18.656943,54.409695,15206,FALSE,"1","Pomorskie","Pomorskie.1"
"15207",18.656943,54.409862,15207,FALSE,"1","Pomorskie","Pomorskie.1"
"15208",18.658056,54.409862,15208,FALSE,"1","Pomorskie","Pomorskie.1"
"15209",18.658056,54.410693,15209,FALSE,"1","Pomorskie","Pomorskie.1"
"15210",18.658612,54.410693,15210,FALSE,"1","Pomorskie","Pomorskie.1"
"15211",18.658607,54.410983,15211,FALSE,"1","Pomorskie","Pomorskie.1"
"15212",18.659165,54.410972,15212,FALSE,"1","Pomorskie","Pomorskie.1"
"15213",18.659165,54.410693,15213,FALSE,"1","Pomorskie","Pomorskie.1"
"15214",18.660278,54.410693,15214,FALSE,"1","Pomorskie","Pomorskie.1"
"15215",18.660278,54.408508,15215,FALSE,"1","Pomorskie","Pomorskie.1"
"15216",18.660278,54.408196,15216,FALSE,"1","Pomorskie","Pomorskie.1"
"15217",18.660834,54.408196,15217,FALSE,"1","Pomorskie","Pomorskie.1"
"15218",18.660834,54.406808,15218,FALSE,"1","Pomorskie","Pomorskie.1"
"15219",18.661388,54.406808,15219,FALSE,"1","Pomorskie","Pomorskie.1"
"15220",18.661388,54.40653,15220,FALSE,"1","Pomorskie","Pomorskie.1"
"15221",18.661946,54.40653,15221,FALSE,"1","Pomorskie","Pomorskie.1"
"15222",18.661946,54.406808,15222,FALSE,"1","Pomorskie","Pomorskie.1"
"15223",18.6625,54.406808,15223,FALSE,"1","Pomorskie","Pomorskie.1"
"15224",18.6625,54.405971,15224,FALSE,"1","Pomorskie","Pomorskie.1"
"15225",18.663056,54.405971,15225,FALSE,"1","Pomorskie","Pomorskie.1"
"15226",18.663056,54.405139,15226,FALSE,"1","Pomorskie","Pomorskie.1"
"15227",18.66361,54.405139,15227,FALSE,"1","Pomorskie","Pomorskie.1"
"15228",18.66361,54.404861,15228,FALSE,"1","Pomorskie","Pomorskie.1"
"15229",18.664168,54.404861,15229,FALSE,"1","Pomorskie","Pomorskie.1"
"15230",18.664168,54.404583,15230,FALSE,"1","Pomorskie","Pomorskie.1"
"15231",18.66639,54.404583,15231,FALSE,"1","Pomorskie","Pomorskie.1"
"15232",18.66639,54.404305,15232,FALSE,"1","Pomorskie","Pomorskie.1"
"15233",18.670279,54.404305,15233,FALSE,"1","Pomorskie","Pomorskie.1"
"15234",18.670279,54.404027,15234,FALSE,"1","Pomorskie","Pomorskie.1"
"15235",18.671388,54.404027,15235,FALSE,"1","Pomorskie","Pomorskie.1"
"15236",18.671388,54.404305,15236,FALSE,"1","Pomorskie","Pomorskie.1"
"15237",18.671945,54.404305,15237,FALSE,"1","Pomorskie","Pomorskie.1"
"15238",18.671945,54.404027,15238,FALSE,"1","Pomorskie","Pomorskie.1"
"15239",18.672501,54.404027,15239,FALSE,"1","Pomorskie","Pomorskie.1"
"15240",18.672501,54.403751,15240,FALSE,"1","Pomorskie","Pomorskie.1"
"15241",18.673055,54.403751,15241,FALSE,"1","Pomorskie","Pomorskie.1"
"15242",18.673055,54.403473,15242,FALSE,"1","Pomorskie","Pomorskie.1"
"15243",18.673611,54.403473,15243,FALSE,"1","Pomorskie","Pomorskie.1"
"15244",18.673611,54.403195,15244,FALSE,"1","Pomorskie","Pomorskie.1"
"15245",18.674167,54.403195,15245,FALSE,"1","Pomorskie","Pomorskie.1"
"15246",18.674167,54.402917,15246,FALSE,"1","Pomorskie","Pomorskie.1"
"15247",18.674322,54.402917,15247,FALSE,"1","Pomorskie","Pomorskie.1"
"15248",18.674723,54.402917,15248,FALSE,"1","Pomorskie","Pomorskie.1"
"15249",18.674723,54.402637,15249,FALSE,"1","Pomorskie","Pomorskie.1"
"15250",18.675833,54.402637,15250,FALSE,"1","Pomorskie","Pomorskie.1"
"15251",18.675833,54.402363,15251,FALSE,"1","Pomorskie","Pomorskie.1"
"15252",18.676865,54.402363,15252,FALSE,"1","Pomorskie","Pomorskie.1"
"15253",18.676945,54.402363,15253,FALSE,"1","Pomorskie","Pomorskie.1"
"15254",18.676945,54.402085,15254,FALSE,"1","Pomorskie","Pomorskie.1"
"15255",18.677385,54.402085,15255,FALSE,"1","Pomorskie","Pomorskie.1"
"15256",18.677499,54.402085,15256,FALSE,"1","Pomorskie","Pomorskie.1"
"15257",18.677499,54.401805,15257,FALSE,"1","Pomorskie","Pomorskie.1"
"15258",18.677905,54.401805,15258,FALSE,"1","Pomorskie","Pomorskie.1"
"15259",18.678055,54.401805,15259,FALSE,"1","Pomorskie","Pomorskie.1"
"15260",18.678055,54.401725,15260,FALSE,"1","Pomorskie","Pomorskie.1"
"15261",18.678055,54.401527,15261,FALSE,"1","Pomorskie","Pomorskie.1"
"15262",18.678424,54.401527,15262,FALSE,"1","Pomorskie","Pomorskie.1"
"15263",18.678611,54.401527,15263,FALSE,"1","Pomorskie","Pomorskie.1"
"15264",18.678611,54.401429,15264,FALSE,"1","Pomorskie","Pomorskie.1"
"15265",18.678611,54.401249,15265,FALSE,"1","Pomorskie","Pomorskie.1"
"15266",18.678946,54.401249,15266,FALSE,"1","Pomorskie","Pomorskie.1"
"15267",18.679167,54.401249,15267,FALSE,"1","Pomorskie","Pomorskie.1"
"15268",18.679167,54.40113,15268,FALSE,"1","Pomorskie","Pomorskie.1"
"15269",18.679167,54.400695,15269,FALSE,"1","Pomorskie","Pomorskie.1"
"15270",18.679721,54.400695,15270,FALSE,"1","Pomorskie","Pomorskie.1"
"15271",18.679721,54.400139,15271,FALSE,"1","Pomorskie","Pomorskie.1"
"15272",18.680277,54.400139,15272,FALSE,"1","Pomorskie","Pomorskie.1"
"15273",18.680277,54.399029,15273,FALSE,"1","Pomorskie","Pomorskie.1"
"15274",18.679721,54.399029,15274,FALSE,"1","Pomorskie","Pomorskie.1"
"15275",18.679721,54.398192,15275,FALSE,"1","Pomorskie","Pomorskie.1"
"15276",18.679167,54.398192,15276,FALSE,"1","Pomorskie","Pomorskie.1"
"15277",18.679167,54.397641,15277,FALSE,"1","Pomorskie","Pomorskie.1"
"15278",18.678611,54.397641,15278,FALSE,"1","Pomorskie","Pomorskie.1"
"15279",18.678611,54.397363,15279,FALSE,"1","Pomorskie","Pomorskie.1"
"15280",18.678055,54.397363,15280,FALSE,"1","Pomorskie","Pomorskie.1"
"15281",18.678055,54.397082,15281,FALSE,"1","Pomorskie","Pomorskie.1"
"15282",18.677499,54.397082,15282,FALSE,"1","Pomorskie","Pomorskie.1"
"15283",18.677499,54.396526,15283,FALSE,"1","Pomorskie","Pomorskie.1"
"15284",18.676945,54.396526,15284,FALSE,"1","Pomorskie","Pomorskie.1"
"15285",18.676945,54.396251,15285,FALSE,"1","Pomorskie","Pomorskie.1"
"15286",18.676389,54.396251,15286,FALSE,"1","Pomorskie","Pomorskie.1"
"15287",18.676389,54.395973,15287,FALSE,"1","Pomorskie","Pomorskie.1"
"15288",18.675833,54.395973,15288,FALSE,"1","Pomorskie","Pomorskie.1"
"15289",18.675833,54.395416,15289,FALSE,"1","Pomorskie","Pomorskie.1"
"15290",18.675277,54.395416,15290,FALSE,"1","Pomorskie","Pomorskie.1"
"15291",18.675277,54.39486,15291,FALSE,"1","Pomorskie","Pomorskie.1"
"15292",18.674723,54.39486,15292,FALSE,"1","Pomorskie","Pomorskie.1"
"15293",18.674723,54.394306,15293,FALSE,"1","Pomorskie","Pomorskie.1"
"15294",18.674167,54.394306,15294,FALSE,"1","Pomorskie","Pomorskie.1"
"15295",18.674167,54.394028,15295,FALSE,"1","Pomorskie","Pomorskie.1"
"15296",18.673611,54.394028,15296,FALSE,"1","Pomorskie","Pomorskie.1"
"15297",18.673611,54.39347,15297,FALSE,"1","Pomorskie","Pomorskie.1"
"15298",18.673055,54.39347,15298,FALSE,"1","Pomorskie","Pomorskie.1"
"15299",18.673055,54.392919,15299,FALSE,"1","Pomorskie","Pomorskie.1"
"15300",18.672501,54.392919,15300,FALSE,"1","Pomorskie","Pomorskie.1"
"15301",18.672501,54.391804,15301,FALSE,"1","Pomorskie","Pomorskie.1"
"15302",18.671945,54.391804,15302,FALSE,"1","Pomorskie","Pomorskie.1"
"15303",18.671945,54.391528,15303,FALSE,"1","Pomorskie","Pomorskie.1"
"15304",18.671388,54.391528,15304,FALSE,"1","Pomorskie","Pomorskie.1"
"15305",18.671388,54.390694,15305,FALSE,"1","Pomorskie","Pomorskie.1"
"15306",18.670835,54.390694,15306,FALSE,"1","Pomorskie","Pomorskie.1"
"15307",18.670835,54.39014,15307,FALSE,"1","Pomorskie","Pomorskie.1"
"15308",18.670279,54.39014,15308,FALSE,"1","Pomorskie","Pomorskie.1"
"15309",18.670279,54.389584,15309,FALSE,"1","Pomorskie","Pomorskie.1"
"15310",18.669722,54.389584,15310,FALSE,"1","Pomorskie","Pomorskie.1"
"15311",18.669722,54.389306,15311,FALSE,"1","Pomorskie","Pomorskie.1"
"15312",18.669166,54.389306,15312,FALSE,"1","Pomorskie","Pomorskie.1"
"15313",18.669166,54.389026,15313,FALSE,"1","Pomorskie","Pomorskie.1"
"15314",18.668612,54.389026,15314,FALSE,"1","Pomorskie","Pomorskie.1"
"15315",18.668612,54.388748,15315,FALSE,"1","Pomorskie","Pomorskie.1"
"15316",18.668056,54.388748,15316,FALSE,"1","Pomorskie","Pomorskie.1"
"15317",18.668054,54.388196,15317,FALSE,"1","Pomorskie","Pomorskie.1"
"15318",18.6675,54.388196,15318,FALSE,"1","Pomorskie","Pomorskie.1"
"15319",18.6675,54.387916,15319,FALSE,"1","Pomorskie","Pomorskie.1"
"15320",18.666944,54.387916,15320,FALSE,"1","Pomorskie","Pomorskie.1"
"15321",18.666944,54.38736,15321,FALSE,"1","Pomorskie","Pomorskie.1"
"15322",18.66639,54.38736,15322,FALSE,"1","Pomorskie","Pomorskie.1"
"15323",18.66639,54.386806,15323,FALSE,"1","Pomorskie","Pomorskie.1"
"15324",18.665832,54.386806,15324,FALSE,"1","Pomorskie","Pomorskie.1"
"15325",18.665832,54.386528,15325,FALSE,"1","Pomorskie","Pomorskie.1"
"15326",18.665278,54.386528,15326,FALSE,"1","Pomorskie","Pomorskie.1"
"15327",18.665278,54.38625,15327,FALSE,"1","Pomorskie","Pomorskie.1"
"15328",18.664722,54.38625,15328,FALSE,"1","Pomorskie","Pomorskie.1"
"15329",18.664722,54.385972,15329,FALSE,"1","Pomorskie","Pomorskie.1"
"15330",18.664168,54.385972,15330,FALSE,"1","Pomorskie","Pomorskie.1"
"15331",18.664168,54.385418,15331,FALSE,"1","Pomorskie","Pomorskie.1"
"15332",18.66361,54.385418,15332,FALSE,"1","Pomorskie","Pomorskie.1"
"15333",18.66361,54.384581,15333,FALSE,"1","Pomorskie","Pomorskie.1"
"15334",18.6625,54.384581,15334,FALSE,"1","Pomorskie","Pomorskie.1"
"15335",18.6625,54.38403,15335,FALSE,"1","Pomorskie","Pomorskie.1"
"15336",18.661946,54.38403,15336,FALSE,"1","Pomorskie","Pomorskie.1"
"15337",18.661944,54.383752,15337,FALSE,"1","Pomorskie","Pomorskie.1"
"15338",18.660834,54.383752,15338,FALSE,"1","Pomorskie","Pomorskie.1"
"15339",18.660834,54.383471,15339,FALSE,"1","Pomorskie","Pomorskie.1"
"15340",18.659722,54.383471,15340,FALSE,"1","Pomorskie","Pomorskie.1"
"15341",18.659722,54.383193,15341,FALSE,"1","Pomorskie","Pomorskie.1"
"15342",18.659165,54.383193,15342,FALSE,"1","Pomorskie","Pomorskie.1"
"15343",18.659165,54.382915,15343,FALSE,"1","Pomorskie","Pomorskie.1"
"15344",18.658612,54.382915,15344,FALSE,"1","Pomorskie","Pomorskie.1"
"15345",18.658612,54.382362,15345,FALSE,"1","Pomorskie","Pomorskie.1"
"15346",18.658056,54.382362,15346,FALSE,"1","Pomorskie","Pomorskie.1"
"15347",18.658056,54.382083,15347,FALSE,"1","Pomorskie","Pomorskie.1"
"15348",18.657499,54.382083,15348,FALSE,"1","Pomorskie","Pomorskie.1"
"15349",18.657499,54.381805,15349,FALSE,"1","Pomorskie","Pomorskie.1"
"15350",18.655277,54.381805,15350,FALSE,"1","Pomorskie","Pomorskie.1"
"15351",18.655277,54.381527,15351,FALSE,"1","Pomorskie","Pomorskie.1"
"15352",18.652501,54.381527,15352,FALSE,"1","Pomorskie","Pomorskie.1"
"15353",18.652501,54.381249,15353,FALSE,"1","Pomorskie","Pomorskie.1"
"15354",18.650279,54.381249,15354,FALSE,"1","Pomorskie","Pomorskie.1"
"15355",18.650279,54.380974,15355,FALSE,"1","Pomorskie","Pomorskie.1"
"15356",18.649723,54.380974,15356,FALSE,"1","Pomorskie","Pomorskie.1"
"15357",18.649723,54.380696,15357,FALSE,"1","Pomorskie","Pomorskie.1"
"15358",18.649167,54.380696,15358,FALSE,"1","Pomorskie","Pomorskie.1"
"15359",18.649167,54.380974,15359,FALSE,"1","Pomorskie","Pomorskie.1"
"15360",18.646945,54.380974,15360,FALSE,"1","Pomorskie","Pomorskie.1"
"15361",18.646945,54.380696,15361,FALSE,"1","Pomorskie","Pomorskie.1"
"15362",18.646389,54.380696,15362,FALSE,"1","Pomorskie","Pomorskie.1"
"15363",18.646389,54.380417,15363,FALSE,"1","Pomorskie","Pomorskie.1"
"15364",18.645835,54.380417,15364,FALSE,"1","Pomorskie","Pomorskie.1"
"15365",18.645835,54.379859,15365,FALSE,"1","Pomorskie","Pomorskie.1"
"15366",18.645276,54.379859,15366,FALSE,"1","Pomorskie","Pomorskie.1"
"15367",18.645276,54.379308,15367,FALSE,"1","Pomorskie","Pomorskie.1"
"15368",18.644723,54.379308,15368,FALSE,"1","Pomorskie","Pomorskie.1"
"15369",18.644723,54.378471,15369,FALSE,"1","Pomorskie","Pomorskie.1"
"15370",18.644166,54.378471,15370,FALSE,"1","Pomorskie","Pomorskie.1"
"15371",18.644166,54.377917,15371,FALSE,"1","Pomorskie","Pomorskie.1"
"15372",18.643613,54.377917,15372,FALSE,"1","Pomorskie","Pomorskie.1"
"15373",18.643613,54.376529,15373,FALSE,"1","Pomorskie","Pomorskie.1"
"15374",18.643054,54.376527,15374,FALSE,"1","Pomorskie","Pomorskie.1"
"15375",18.643054,54.375137,15375,FALSE,"1","Pomorskie","Pomorskie.1"
"15376",18.6425,54.375137,15376,FALSE,"1","Pomorskie","Pomorskie.1"
"15377",18.6425,54.372361,15377,FALSE,"1","Pomorskie","Pomorskie.1"
"15378",18.643054,54.372361,15378,FALSE,"1","Pomorskie","Pomorskie.1"
"15379",18.643054,54.371807,15379,FALSE,"1","Pomorskie","Pomorskie.1"
"15380",18.643613,54.371807,15380,FALSE,"1","Pomorskie","Pomorskie.1"
"15381",18.643613,54.371529,15381,FALSE,"1","Pomorskie","Pomorskie.1"
"15382",18.644166,54.371529,15382,FALSE,"1","Pomorskie","Pomorskie.1"
"15383",18.644166,54.371251,15383,FALSE,"1","Pomorskie","Pomorskie.1"
"15384",18.644723,54.371251,15384,FALSE,"1","Pomorskie","Pomorskie.1"
"15385",18.644723,54.370692,15385,FALSE,"1","Pomorskie","Pomorskie.1"
"15386",18.645276,54.370692,15386,FALSE,"1","Pomorskie","Pomorskie.1"
"15387",18.645276,54.370141,15387,FALSE,"1","Pomorskie","Pomorskie.1"
"15388",18.645835,54.370141,15388,FALSE,"1","Pomorskie","Pomorskie.1"
"15389",18.645835,54.369582,15389,FALSE,"1","Pomorskie","Pomorskie.1"
"15390",18.646389,54.369582,15390,FALSE,"1","Pomorskie","Pomorskie.1"
"15391",18.646389,54.367638,15391,FALSE,"1","Pomorskie","Pomorskie.1"
